Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-03-23,0.497215,0.520764,0.487507,0.497215,150536.82944779
2009-03-24,0.544409,0.586989,0.520764,0.582279,228293.86894733
2009-03-25,0.657827,0.714729,0.60602,0.69118,410415.00898849
2009-03-26,0.710115,0.752887,0.676858,0.69118,382439.8285568
2009-03-27,0.710115,0.710115,0.639084,0.672245,76921.602336148
2009-03-30,0.672245,0.672245,0.553924,0.56815,277070.70647118
2009-03-31,0.56815,0.577569,0.549311,0.56815,151474.22531855
2009-04-01,0.591794,0.591794,0.549311,0.563248,162627.25943018
2009-04-02,0.563248,0.56815,0.558538,0.563248,524321.61222337
2009-04-03,0.582279,0.582279,0.534893,0.544409,574250.16698244
2009-04-06,0.553924,0.572859,0.544409,0.553924,501386.10504138
2009-04-07,0.563248,0.563248,0.539507,0.544409,405373.25494885
2009-04-08,0.558538,0.582279,0.530087,0.544409,560511.75136265
2009-04-09,0.563248,0.56815,0.553924,0.558538,609517.47578058
2009-04-14,0.56815,0.68647,0.56815,0.60602,1596644.2262579
2009-04-15,0.648504,0.667631,0.615439,0.639084,1027210.0476059
2009-04-16,0.657827,0.748081,0.643794,0.710115,2413635.1867841
2009-04-17,0.757501,0.847467,0.743275,0.804791,3406588.1491107
2009-04-20,0.819016,0.856982,0.757501,0.757501,1450220.0781387
2009-04-21,0.714729,0.785855,0.643794,0.738566,1666606.6266189
2009-04-22,0.77163,0.823726,0.757501,0.819016,762079.95424099
2009-04-23,0.828435,0.856982,0.776244,0.800081,670788.41653639
2009-04-24,0.823726,0.823726,0.762018,0.795275,329487.8860059
2009-04-27,0.790469,0.804791,0.73376,0.762018,296519.85009831
2009-04-28,0.752887,0.752887,0.710115,0.724533,350925.22442663
2009-04-29,0.719631,0.790469,0.719631,0.790469,259716.91831987
2009-04-30,0.804791,0.804791,0.77163,0.785855,342138.04848383
2009-05-04,0.800081,0.800081,0.748081,0.76692,563783.79355305
2009-05-05,0.77163,0.781146,0.738566,0.757501,389514.51437388
2009-05-06,0.738566,0.781146,0.738566,0.757501,309834.82496405
2009-05-07,0.69118,0.748081,0.69118,0.724533,1864131.8546318
2009-05-08,0.719631,0.781146,0.705405,0.752887,921292.63736946
2009-05-11,0.757501,0.757501,0.714729,0.729242,261958.9694869
2009-05-12,0.73376,0.77163,0.719631,0.748081,389668.4928299
2009-05-13,0.762018,0.762018,0.719631,0.729242,270347.67415501
2009-05-14,0.719631,0.73376,0.714729,0.729242,46894.763017509
2009-05-15,0.724533,0.748081,0.714729,0.73376,100653.01167256
2009-05-18,0.729242,0.729242,0.714729,0.729242,62982.390486555
2009-05-19,0.762018,0.795275,0.738566,0.748081,858187.48027608
2009-05-20,0.743275,0.785855,0.743275,0.76692,159604.91203332
2009-05-21,0.762018,0.762018,0.729242,0.73376,269624.5996487
2009-05-22,0.743275,0.757501,0.73376,0.743275,99243.276484009
2009-05-25,0.757501,0.77163,0.743275,0.76692,185613.74596585
2009-05-26,0.781146,0.932627,0.76692,0.889854,2204426.3232233
2009-05-27,0.908982,0.994238,0.899466,0.946756,1897539.977613
2009-05-28,0.946756,0.946756,0.875821,0.899466,647871.63646391
2009-05-29,0.904272,0.904272,0.828435,0.837951,1188792.7504831
2009-06-01,0.856982,0.899466,0.833241,0.871111,609694.34292601
2009-06-02,0.875821,0.885337,0.856982,0.866402,165194.95422379
2009-06-03,0.871111,0.871111,0.842757,0.866402,309023.31688503
2009-06-04,0.866402,0.871111,0.842757,0.852176,130216.87522817
2009-06-05,0.861596,0.899466,0.842757,0.842757,430509.19749894
2009-06-08,0.847467,0.847467,0.785855,0.823726,399543.92191457
2009-06-09,0.823726,0.828435,0.804791,0.823726,95452.077202033
2009-06-10,0.823726,0.861596,0.8095,0.852176,248743.87253859
2009-06-12,0.861596,0.875821,0.852176,0.856982,55303.235190104
2009-06-15,0.875821,0.875821,0.823726,0.833241,115570.19479687
2009-06-16,0.833241,0.852176,0.823726,0.847467,151977.77648553
2009-06-17,0.842757,0.842757,0.81421,0.819016,75991.489230197
2009-06-18,0.828435,0.833241,0.8095,0.819016,113471.71813612
2009-06-19,0.8095,0.847467,0.8095,0.847467,148699.49192529
2009-06-22,0.871111,0.871111,0.77163,0.77163,125340.54398925
2009-06-23,0.729242,0.781146,0.729242,0.77163,224440.24596697
2009-06-24,0.77163,0.804791,0.77163,0.804791,55884.815980066
2009-06-25,0.785855,0.800081,0.76692,0.795275,64030.068224466
2009-06-26,0.790469,0.795275,0.776244,0.776244,31003.77019838
2009-06-29,0.776244,0.823726,0.76692,0.800081,118240.88869281
2009-06-30,0.800081,0.819016,0.776244,0.781146,75906.176842403
2009-07-01,0.781146,0.866402,0.781146,0.866402,285485.42101361
2009-07-02,0.875821,0.923207,0.875821,0.904272,487874.49552573
2009-07-03,0.904272,0.923207,0.856982,0.861596,147309.52424123
2009-07-06,0.861596,0.866402,0.819016,0.842757,30575.127469463
2009-07-07,0.875821,0.89466,0.852176,0.880531,32258.486535939
2009-07-08,0.880531,0.880531,0.847467,0.871111,37272.149911307
2009-07-09,0.885337,0.889854,0.880531,0.889854,14240.926391793
2009-07-10,0.889854,0.89466,0.871111,0.871111,14147.290844214
2009-07-13,0.880531,0.904272,0.871111,0.899466,184627.45153135
2009-07-14,0.918401,0.918401,0.89466,0.918401,79182.380612695
2009-07-15,0.913595,0.923207,0.875821,0.904272,80130.180433189
2009-07-16,0.89466,0.89466,0.861596,0.885337,104558.65440158
2009-07-17,0.875821,0.875821,0.852176,0.875821,27512.204668656
2009-07-20,0.875821,0.89466,0.875821,0.885337,13407.57001834
2009-07-21,0.885337,0.899466,0.875821,0.875821,21540.337523062
2009-07-22,0.885337,0.899466,0.871111,0.889854,113178.32675371
2009-07-23,0.899466,1.07459,0.89466,1.05575,1882712.2684564
2009-07-24,1.08882,1.25462,1.08882,1.10304,989872.35281129
2009-07-27,1.08882,1.1313,1.05104,1.08882,405791.49372803
2009-07-28,1.08882,1.09833,1.07949,1.09362,204541.65171146
2009-07-29,1.07459,1.26875,1.07459,1.23578,333381.04399524
2009-07-30,1.32084,1.36804,1.28297,1.32084,383386.58798232
2009-07-31,1.27826,1.32084,1.23578,1.25462,336441.8860061
2009-08-03,1.15994,1.32084,1.15994,1.26414,130902.49551544
2009-08-04,1.28297,1.28297,1.20723,1.27346,162475.36176411
2009-08-05,1.25462,1.28297,1.25462,1.25462,123107.85637698
2009-08-06,1.2403,1.27826,1.2403,1.27346,192723.80521202
2009-08-07,1.26875,1.26875,1.24501,1.24972,146510.50090189
2009-08-10,1.24972,1.27346,1.23578,1.27346,132934.38689791
2009-08-11,1.27826,1.37304,1.27346,1.31623,211899.32496122
2009-08-12,1.28297,1.46762,1.28297,1.3493,411311.8294553
2009-08-13,1.39658,1.44387,1.36333,1.37304,3399789.1679615
2009-08-14,1.3493,1.49126,1.3493,1.4581,881260.31959452
2009-08-17,1.46762,1.46762,1.41091,1.44387,427467.0825976
2009-08-18,1.45339,1.53374,1.45339,1.53374,202379.71095736
2009-08-19,1.60007,1.68071,1.53374,1.59536,724434.30253434
2009-08-20,1.65697,1.6711,1.59536,1.60977,356600.57900489
2009-08-21,1.60977,1.65226,1.59536,1.619,160650.50898129
2009-08-24,1.60977,1.61419,1.44858,1.58584,239559.26571606
2009-08-25,1.58584,1.59536,1.56229,1.56229,98981.096950788
2009-08-26,1.56229,1.60478,1.56229,1.59536,113089.893181
2009-08-27,1.57642,1.68994,1.567,1.68532,262405.29893036
2009-08-28,1.69484,1.96473,1.69484,1.93628,324679.18044024
